URL,Nombre,Características,Descripción,Imagen,Precios
https://pc-builds.com/es/parts/cooler/szNyFo/noctua-nh-d9dx-i4-3u,Noctua NH-D9DX i4 3U,"{'RPM máximas': '2,000', 'Ruido máximo': '22.8 dB', 'Altura': '110 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Noctua NH-D9DX i4 3U is a compact air cooler with a height of 110 mm, making it suitable for various builds while maintaining effective cooling performance. It operates at a minimum RPM of 400 and can reach up to 2,000 RPM, allowing for flexibility in cooling requirements based on system demands. This cooler operates within a noise range of 16.3 dB at minimum RPM and up to 22.8 dB at maximum RPM, indicating a relatively quiet performance under standard operating conditions.",https://m.media-amazon.com/images/I/510BJM5cHtL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '69.90 €.'}}"
https://pc-builds.com/es/parts/cooler/vZfVjK/thermalright-peerless-assassin-120-se-v3,Thermalright Peerless Assassin 120 SE V3,"{'RPM máximas': '2,000', 'Ruido máximo': '29.8 dB', 'Altura': '155 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Thermalright Peerless Assassin 120 SE V3 operates at a consistent speed of 2,000 RPM, ensuring stable performance without fluctuation. This promotes reliable cooling efficiency, making it suitable for various demanding applications. The cooler produces a minimum and maximum noise level of 29.8 dB, which can be considered relatively low and ensures a quieter computing environment, beneficial for both casual users and gamers.",https://m.media-amazon.com/images/I/41FtwyZWlSL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '37.90 €.'}}"
https://pc-builds.com/es/parts/cooler/qHgrNz/thermaltake-th360-v2-ultra-argb-sync,Thermaltake TH360 V2 Ultra ARGB Sync,"{'RPM máximas': '1,800', 'Ruido máximo': '25.8 dB', 'Refrigerado por agua': 'Sí', 'Longitud del radiador': '360 mm', 'Sin ventilador': 'No'}","The Thermaltake TH360 V2 Ultra ARGB Sync features adjustable fan speeds with a minimum RPM of 500 and a maximum of 1,800, offering a balance between cooling performance and noise levels. The noise production is consistent at 25.8 dB, which is relatively quiet, making it suitable for a variety of setups where noise is a concern.",https://m.media-amazon.com/images/I/41DdYctJzEL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '229.43 $.'}}"
https://pc-builds.com/es/parts/cooler/nJqPNz/noctua-nh-l9i-17xx-chromax-black,Noctua NH-L9i-17xx chromax.black,"{'RPM máximas': '2,500', 'Ruido máximo': '23.6 dB', 'Altura': '37 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Noctua NH-L9i-17xx chromax.black cooler features a compact design with a height of just 37 mm, making it suitable for low-profile builds. It effectively balances efficiency with performance through its operational range of 600 to 2,500 RPM. This versatility allows users to tailor cooling based on their specific requirements, maximizing thermal management for various applications.",https://m.media-amazon.com/images/I/41C6DIgbv3L._SL500_.jpg,"{'Nuevos': {'Cantidad': 5, 'Precio': '59.90 €.'}}"
https://pc-builds.com/es/parts/cooler/nV62W1/thermalright-hyper-vision-argb,Thermalright Hyper Vision ARGB,"{'RPM máximas': '2,150', 'Ruido máximo': '27 dB', 'Altura': '68 mm', 'Refrigerado por agua': 'Sí', 'Sin ventilador': 'No'}","The Thermalright Hyper Vision ARGB cooler operates at a fixed speed of 2,150 RPM, ensuring consistent performance in cooling across various applications. Its minimum and maximum noise levels are rated at 27 dB, indicating a relatively quiet operation which is beneficial for environments where noise is a concern. With a height of 68 mm, it is compact enough to fit in a variety of cases, making it suitable for both standard and smaller builds.",https://m.media-amazon.com/images/I/31uLFQHVK-L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '160.90 €.'}}"
https://pc-builds.com/es/parts/cooler/GWpA0g/thermalright-burst-assassin,Thermalright Burst Assassin,"{'RPM máximas': '1,550', 'Ruido máximo': '25.6 dB', 'Altura': '154 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Thermalright Burst Assassin operates at a fixed speed of 1,550 RPM, which limits its flexibility for different cooling needs but maintains consistent performance. The noise level of 25.6 dB is relatively quiet, making it suitable for builds prioritizing low acoustic output. Its height of 154 mm allows it to fit in a variety of cases, but it may pose installation challenges in smaller chassis.",https://m.media-amazon.com/images/I/41L-F3TX-fL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '45.49 €.'}}"
https://pc-builds.com/es/parts/cooler/jr2WX5/id-cooling-se-224-xts-black,ID-COOLING SE-224-XTS BLACK,"{'RPM máximas': '1,500', 'Ruido máximo': '28.9 dB', 'Altura': '151 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The ID-COOLING SE-224-XTS BLACK cooler features a minimum RPM of 600 and a maximum RPM of 1,500, allowing for decent airflow and thermal performance suitable for a variety of builds. The cooler maintains a consistent noise level at 28.9 dB across its operating range, ensuring that it operates quietly without disrupting a user’s environment. With a height of 151 mm, it is designed to fit in most mid-tower cases, accommodating users looking for robust cooling solutions without compromising on space.",https://m.media-amazon.com/images/I/415WpBLZqRL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '34.99 $.'}, 'Utilizados': {'Cantidad': 4, 'Precio': '19.99 $.'}}"
https://pc-builds.com/es/parts/cooler/VdWA0g/azza-blizzard-sp-240,Azza Blizzard SP 240,"{'RPM máximas': '2,200', 'Ruido máximo': '36 dB', 'Refrigerado por agua': 'Sí', 'Longitud del radiador': '240 mm', 'Sin ventilador': 'No'}","The Azza Blizzard SP 240 is a water-cooled cooler designed for a range of computer sockets including AM and LGA variants, ensuring compatibility with a variety of CPU architectures. It supports sockets from AMD's AM2 to AM4, as well as Intel's LGA1150 to LGA2066 and LGA1700. This extensive compatibility allows it to fit in diverse system builds, appealing to both gamers and creators wanting efficient cooling solutions.",https://m.media-amazon.com/images/I/41j5NcBNXPL._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '93.19 €.'}}"
https://pc-builds.com/es/parts/cooler/xzpn5e/zalman-cnps17x,Zalman CNPS17X,"{'RPM máximas': '1,500', 'Ruido máximo': '29 dB', 'Altura': '160 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Zalman CNPS17X features a variable fan speed ranging from a minimum of 800 RPM to a maximum of 1,500 RPM, allowing for adjusted cooling performance as required by the system's thermal demands. This cooler maintains a consistent noise level of 29 dB across its operational range, which contributes to a relatively quiet performance, making it suitable for both gaming and professional environments.",https://m.media-amazon.com/images/I/41miUAGPIeL._SL500_.jpg,"{'Nuevos': {'Cantidad': 7, 'Precio': '50.84 €.'}}"
https://pc-builds.com/es/parts/cooler/84taa4/silverstone-vida-240-slim,Silverstone VIDA 240 SLIM,"{'RPM máximas': '1,800', 'Ruido máximo': '33.9 dB', 'Refrigerado por agua': 'Sí', 'Longitud del radiador': '240 mm', 'Sin ventilador': 'No'}","The Silverstone VIDA 240 SLIM cooler features a minimum RPM of 300, ensuring efficient thermal management at low noise levels, with a minimum noise rating of 15.9 dB. It can reach a maximum RPM of 1,800, which allows for more aggressive cooling performance when needed, but this comes with a maximum noise level of 33.9 dB. This range makes it suitable for users looking for a balance between quiet operation and effective cooling.",https://m.media-amazon.com/images/I/21rot-LArUL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '335.36 €.'}}"
https://pc-builds.com/es/parts/cooler/vjX2W1/gelid-solutions-snowstorm,Gelid Solutions SnowStorm,"{'RPM máximas': '2,200', 'Ruido máximo': '24.1 dB', 'Altura': '138 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Gelid Solutions SnowStorm cooler operates within a minimum and maximum RPM range of 900 to 2,200, allowing for adjustable performance based on cooling needs. Its noise levels are relatively low, with a minimum noise output of 10 dB and a maximum of 24.1 dB, making it suitable for quiet computing environments. The height of the cooler is 138 mm, which should be considered for compatibility with various computer cases.",https://m.media-amazon.com/images/I/51KsN0ZZXpL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '39.79 £.'}}"
https://pc-builds.com/es/parts/cooler/cTV2W1/apnx-ap1-v,APNX AP1-V,"{'RPM máximas': '1,800', 'Ruido máximo': '32.8 dB', 'Altura': '165 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The APNX AP1-V cooler operates with a minimum RPM of 600 and can reach a maximum of 1,800 RPM, providing a suitable range for varying cooling needs. Noise levels range from a minimum of 16.1 dB to a maximum of 32.8 dB, indicating it operates relatively quietly during low RPMs, but may be audible at its peak performance.",https://m.media-amazon.com/images/I/41Y0TzKI3iL._SL500_.jpg,"{'Nuevos': {'Cantidad': 7, 'Precio': '51.64 €.'}}"
https://pc-builds.com/es/parts/cooler/WW89a4/thermalright-peerless-assassin-mini,Thermalright Peerless Assassin MINI,"{'RPM máximas': '1,500', 'Ruido máximo': '25.6 dB', 'Altura': '135 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Thermalright Peerless Assassin MINI operates at a fixed speed of 1,500 RPM, ensuring consistent airflow and cooling performance. It generates a noise level of 25.6 dB, which is relatively quiet for a cooler of its type, making it suitable for builds where noise control is a priority. The cooler has a height of 135 mm, allowing it to fit into a variety of cases without significant clearance issues.",https://m.media-amazon.com/images/I/418DwRBuUhL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '74.82 €.'}}"
https://pc-builds.com/es/parts/cooler/bMyHph/thermalright-frozen-edge,Thermalright Frozen Edge,"{'RPM máximas': '2,150', 'Ruido máximo': '28.1 dB', 'Refrigerado por agua': 'Sí', 'Longitud del radiador': '240 mm', 'Sin ventilador': 'No'}","The Thermalright Frozen Edge cooler operates at a consistent RPM of 2,150, providing stable cooling performance without fluctuations. It maintains a noise level of 28.1 dB, ensuring a quieter operation which is beneficial for users valuing a noiseless environment. This characteristic makes it suitable for both gaming rigs and silent workstations.",https://m.media-amazon.com/images/I/31nT4n53uCL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '47.90 €.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '46.46 €.'}}"
https://pc-builds.com/es/parts/cooler/gPyHph/msi-mag-coreliquid-a13,MSI MAG CORELIQUID A13,"{'Altura': '57 mm', 'Refrigerado por agua': 'Sí', 'Longitud del radiador': '360 mm', 'Sin ventilador': 'No'}","The MSI MAG CORELIQUID A13 cooler has a height of 57 mm, which allows for compatibility with various case designs while maintaining effective cooling performance. Its compact design makes it suitable for builds with limited space without compromising cooling efficiency.",https://m.media-amazon.com/images/I/31tK2y-CtuL._SL500_.jpg,"{'Nuevos': {'Cantidad': 30, 'Precio': '102.22 €.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '97.19 €.'}}"
https://pc-builds.com/es/parts/cooler/L7dGjK/thermalright-assassin-king-120-mini-v2,Thermalright Assassin King 120 MINI V2,"{'RPM máximas': '1,500', 'Ruido máximo': '25.6 dB', 'Altura': '135 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Thermalright Assassin King 120 MINI V2 operates at a fixed speed of 1,500 RPM, ensuring consistent performance under various conditions. Its noise level is relatively low, maintaining a maximum of 25.6 dB, making it suitable for users who prefer a quieter computing environment. The cooler's height of 135 mm allows it to fit into many mid-tower cases without compatibility issues.",https://m.media-amazon.com/images/I/41urKMAGk6L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '24.99 $.'}}"
https://pc-builds.com/es/parts/cooler/y3pi5e/dynatron-k199,Dynatron K199,"{'RPM máximas': '5,000', 'Ruido máximo': '51.7 dB', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The Dynatron K199 cooler operates within a range of 1,000 to 5,000 RPM, providing flexibility in performance based on thermal requirements. Its minimum noise level is recorded at 20.71 dB, making it relatively quiet under lower loads, while at maximum RPM, it reaches 51.7 dB, which could be noticeable in quieter environments.",https://m.media-amazon.com/images/I/41NiUFZ34ZL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '76.36 €.'}}"
https://pc-builds.com/es/parts/cooler/BY7ssn/lc-power-lc-cc-120-rgb,LC-Power LC-CC-120-RGB,"{'RPM máximas': '1,800', 'Altura': '152 mm', 'Refrigerado por agua': 'No', 'Sin ventilador': 'No'}","The LC-Power LC-CC-120-RGB cooler operates at a minimum RPM of 800 and can reach a maximum of 1,800 RPM, providing adjustable cooling performance tailored to various demands. Its height of 152 mm makes it compatible with a wide range of PC cases, facilitating installation in both mid and full-tower setups.",https://m.media-amazon.com/images/I/41usdSqhTrL._SL500_.jpg,"{'Nuevos': {'Cantidad': 8, 'Precio': '29.14 €.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '19.28 €.'}}"
https://pc-builds.com/es/parts/cooler/qJchdT/thermalright-frozen-infinity-240-argb,Thermalright Frozen Infinity 240 ARGB,"{'RPM máximas': '2,000', 'Ruido máximo': '28.2 dB', 'Altura': '60 mm', 'Refrigerado por agua': 'Sí', 'Longitud del radiador': '240 mm', 'Sin ventilador': 'No'}","The Thermalright Frozen Infinity 240 ARGB cooler operates at a fixed speed of 2,000 RPM, which is optimal for maintaining stable cooling performance across various computing tasks. It produces a consistent noise level of 28.2 dB, ensuring that it remains relatively quiet during operation, making it suitable for users who prefer a low-noise environment.",https://m.media-amazon.com/images/I/41MgBNR85UL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '53.69 $.'}}"
