URL,Nombre,Características,Descripción,Imagen,Precios
https://pc-builds.com/es/parts/memory/rJkhdT/g-skill-ripjaws-v-128-gb-4x-32gb-3200mhz-ddr4-c16,G.Skill Ripjaws V 128 GB (4x 32GB)  3200MHz DDR4 C16,"{'Tipo de memoria': 'DIMM', 'Configuración': '4x 32 GB', 'Velocidad': '3200 MHz DDR4', 'Voltaje': '1.35V', 'Latencia CAS': 'C16', 'Refrigeración pasiva': 'Sí'}","The G.Skill Ripjaws V memory module operates as a DIMM type, featuring a configuration of 4x 32 GB, resulting in a total capacity of 128 GB. This substantial memory capacity is beneficial for resource-intensive applications and multitasking. The speed of the module reaches 3200 MHz, adhering to the DDR4 standard, which enables efficient data transfer rates and improved performance in modern computing environments.",https://m.media-amazon.com/images/I/41JnNmecyBL._SL500_.jpg,"{'Nuevos': {'Cantidad': 7, 'Precio': '302.30 €.'}}"
https://pc-builds.com/es/parts/memory/sWQyFo/patriot-psd22g6672s-2-gb-1x-2gb-667mhz-ddr2-c5,Patriot PSD22G6672S 2 GB (1x 2GB)  667MHz DDR2 C5,"{'Tipo de memoria': 'SODIMM', 'Configuración': '1x 2 GB', 'Velocidad': '667 MHz DDR2', 'Voltaje': '1.8V', 'Latencia CAS': 'C5', 'Refrigeración pasiva': 'No'}","The Patriot PSD22G6672S is a SODIMM memory module designed for laptops and compact devices, featuring a configuration of 1x 2 GB. Operating at a speed of 667 MHz with DDR2 technology, it is suited for systems that require moderate performance and compatibility within older computing environments.",https://m.media-amazon.com/images/I/41kZ3Os49vL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '37.02 $.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '17.45 $.'}}"
https://pc-builds.com/es/parts/memory/tBLdDY/kingston-fury-64-gb-4x-16gb-5200mhz-ddr5-c40,Kingston FURY 64 GB (4x 16GB)  5200MHz DDR5 C40,"{'Tipo de memoria': 'DIMM', 'Configuración': '4x 16 GB', 'Velocidad': '5200 MHz DDR5', 'Voltaje': '1.25V', 'Latencia CAS': 'C40', 'Refrigeración pasiva': 'Sí'}","The Kingston FURY 64 GB memory module features a DIMM type configuration and is designed with four 16 GB sticks, providing ample capacity for high-performance computing tasks. Operating at a speed of 5200 MHz DDR5, it enables faster data transfer rates which enhance overall system performance. This memory operates with a standard voltage of 1.25V, which contributes to improved energy efficiency.",https://m.media-amazon.com/images/I/318Al2yOj6L._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '213.90 €.'}}"
https://pc-builds.com/es/parts/memory/tqRwHP/g-skill-trident-z5-neo-rgb-96-gb-2x-48gb-5600mhz-ddr5-c40,G.Skill Trident Z5 Neo RGB 96 GB (2x 48GB)  5600MHz DDR5 C40,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 48 GB', 'Velocidad': '5600 MHz DDR5', 'Voltaje': '1.25V', 'Latencia CAS': 'C40', 'Refrigeración pasiva': 'Sí'}","The G.Skill Trident Z5 Neo RGB 96 GB memory kit consists of two 48 GB DIMMs designed for high-performance computing. Operating at a speed of 5600 MHz, this DDR5 memory delivers significant bandwidth for demanding applications. With a voltage of 1.25V, it operates efficiently while maintaining stability under load. The memory configuration offers substantial capacity, ideal for tasks requiring multitasking, such as gaming, content creation, and heavy data processing.",https://m.media-amazon.com/images/I/31tdJXJNYyL._SL500_.jpg,"{'Nuevos': {'Cantidad': 12, 'Precio': '331.05 €.'}}"
https://pc-builds.com/es/parts/memory/6xM4ol/kingston-fury-renegade-rgb-16-gb-2x-8gb-4600mhz-ddr4-c19,Kingston Fury Renegade RGB 16 GB (2x 8GB)  4600MHz DDR4 C19,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 8 GB', 'Velocidad': '4600 MHz DDR4', 'Voltaje': '1.5V', 'Latencia CAS': 'C19', 'Refrigeración pasiva': 'Sí'}","The Kingston Fury Renegade RGB is a high-performance memory module with a full configuration of 16 GB, consisting of two 8 GB DIMM sticks. Operating at a speed of 4600 MHz DDR4, it is designed for demanding applications and gaming scenarios, providing enhanced multitasking capabilities. The memory requires a voltage of 1.5V and features a CAS latency of C19, balancing speed and responsiveness in data retrieval.",https://images.pc-builds.com/images/components/324786475460478dc5f1fb2f04da756d/deca8133b64e06f0172a42040fbca8c5/db4a3516a670071f2fa6fcab81c01996.png,N/A
https://pc-builds.com/es/parts/memory/MRnaa4/g-skill-trident-z5-neo-rgb-32-gb-2x-16gb-6400mhz-ddr5-c32,G.Skill Trident Z5 Neo RGB 32 GB (2x 16GB)  6400MHz DDR5 C32,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 16 GB', 'Velocidad': '6400 MHz DDR5', 'Voltaje': '1.4V', 'Latencia CAS': 'C32', 'Refrigeración pasiva': 'Sí'}","The G.Skill Trident Z5 Neo RGB memory module features a DIMM type configuration with a dual-channel design of 2x 16 GB, providing a total of 32 GB of memory. Operating at an impressive speed of 6400 MHz, this DDR5 memory ensures high bandwidth capabilities suited for demanding applications and gaming scenarios. It utilizes a voltage of 1.4V, which is standard for high-performance DDR5 modules.",https://m.media-amazon.com/images/I/41gRCMNX9yL._SL500_.jpg,"{'Nuevos': {'Cantidad': 9, 'Precio': '172.58 €.'}}"
https://pc-builds.com/es/parts/memory/LvFbJe/adata-premier-16-gb-1x-16gb-4800mhz-ddr5-c40,ADATA Premier 16 GB (1x 16GB)  4800MHz DDR5 C40,"{'Tipo de memoria': 'DIMM', 'Configuración': '1x 16 GB', 'Velocidad': '4800 MHz DDR5', 'Voltaje': '1.1V', 'Latencia CAS': 'C40', 'Refrigeración pasiva': 'Sí'}","ADATA Premier 16 GB (1x 16GB) is a DIMM type memory module designed for efficient performance in modern computing environments. Operating at a speed of 4800 MHz DDR5, it ensures high data transfer rates suitable for demanding applications. The module’s voltage requirement is 1.1V, which contributes to lower power consumption while maintaining stability.",https://m.media-amazon.com/images/I/31V-OpPvzdL._SL500_.jpg,"{'Nuevos': {'Cantidad': 22, 'Precio': '42.18 €.'}}"
https://pc-builds.com/es/parts/memory/v37ssn/g-skill-ripjaws-m5-rgb-32-gb-2x-16gb-5600mhz-ddr5-c30,G.Skill Ripjaws M5 RGB 32 GB (2x 16GB)  5600MHz DDR5 C30,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 16 GB', 'Velocidad': '5600 MHz DDR5', 'Voltaje': '1.25V', 'Latencia CAS': 'C30', 'Refrigeración pasiva': 'Sí'}","The G.Skill Ripjaws M5 RGB memory module features a DIMM design, providing a dual-channel configuration of 2x 16 GB, yielding a total capacity of 32 GB. This module operates at an impressive speed of 5600 MHz, utilizing the DDR5 standard, which enhances both performance and bandwidth for demanding applications.",https://m.media-amazon.com/images/I/311m-VDmqnL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '102.00 £.'}}"
https://pc-builds.com/es/parts/memory/v7wn5e/patriot-viper-xtreme-5-rgb-32-gb-2x-16gb-7800mhz-ddr5-c38,Patriot Viper Xtreme 5 RGB 32 GB (2x 16GB)  7800MHz DDR5 C38,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 16 GB', 'Velocidad': '7800 MHz DDR5', 'Voltaje': '1.45V', 'Latencia CAS': 'C38', 'Refrigeración pasiva': 'Sí'}","The Patriot Viper Xtreme 5 RGB is a high-performance memory module featuring a dual-channel configuration of 32 GB, organized as 2x 16 GB sticks. Designed for DIMM slots, it boasts a remarkable speed of 7800 MHz DDR5, making it suitable for demanding applications and gaming scenarios. Operating at a voltage of 1.45V, this memory also incorporates passive cooling technology, which helps maintain optimal temperatures during use.",https://m.media-amazon.com/images/I/317YNigAocL._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '136.99 €.'}}"
https://pc-builds.com/es/parts/memory/BysKXF/kingston-kvr16r11d8-8kf-8-gb-1x-8gb-1600mhz-ddr3-c11,Kingston KVR16R11D8/8KF 8 GB (1x 8GB)  1600MHz DDR3 C11,"{'Tipo de memoria': 'DIMM', 'Configuración': '1x 8 GB', 'Velocidad': '1600 MHz DDR3', 'Voltaje': '1.5V', 'Latencia CAS': 'C11', 'Refrigeración pasiva': 'No'}","The Kingston KVR16R11D8/8KF is a 8 GB DIMM memory module that operates at a speed of 1600 MHz DDR3, designed to enhance system performance in various computing environments. With a configuration of 1x 8 GB, it provides a practical solution for users requiring moderate memory capacity. The memory operates at a voltage of 1.5V, which is standard for DDR3 technology, ensuring efficient power consumption.",https://m.media-amazon.com/images/I/41hHXqA7-jL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '161.88 €.'}}"
https://pc-builds.com/es/parts/memory/pq39a4/g-skill-nt-8-gb-2x-4gb-2133mhz-ddr4-c15,G.Skill NT 8 GB (2x 4GB)  2133MHz DDR4 C15,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 4 GB', 'Velocidad': '2133 MHz DDR4', 'Voltaje': '1.2V', 'Latencia CAS': 'C15', 'Refrigeración pasiva': 'No'}","The G.Skill NT 8 GB (2x 4GB) 2133MHz DDR4 C15 is a dual-channel memory kit featuring DIMM form factor, making it suitable for desktop computers. It offers a total capacity of 8 GB, configured as two 4 GB modules. Operating at a speed of 2133 MHz, this memory module is designed for users needing reliable performance at a standard frequency, particularly for everyday computing tasks.",https://m.media-amazon.com/images/I/410QccKWTyL._SL500_.jpg,"{'Nuevos': {'Cantidad': 10, 'Precio': '24.18 €.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '35.54 €.'}}"
https://pc-builds.com/es/parts/memory/qYGksn/kingston-kvr1066d3-2gr-2-gb-1x-2gb-1066mhz-ddr3-c7,Kingston KVR1066D3/2GR 2 GB (1x 2GB)  1066MHz DDR3 C7,"{'Tipo de memoria': 'DIMM', 'Configuración': '1x 2 GB', 'Velocidad': '1066 MHz DDR3', 'Voltaje': '1.5V', 'Latencia CAS': 'C7', 'Refrigeración pasiva': 'No'}","The Kingston KVR1066D3/2GR is a 2 GB DIMM memory module that operates at a speed of 1066 MHz using DDR3 technology. It is configured as a single stick of 2 GB, making it suitable for basic to moderate tasks in systems that can utilize this type of RAM. The memory operates at a voltage of 1.5V, adhering to standard voltage requirements for DDR3 RAM.",https://m.media-amazon.com/images/I/41S82D1wvSL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '13.73 $.'}}"
https://pc-builds.com/es/parts/memory/M98jkL/samsung-m386a8k40bm1-crc4q-64-gb-1x-64gb-2400mhz-ddr4-c17,Samsung M386A8K40BM1-CRC4Q 64 GB (1x 64GB)  2400MHz DDR4 C17,"{'Tipo de memoria': 'DIMM', 'Configuración': '1x 64 GB', 'Velocidad': '2400 MHz DDR4', 'Voltaje': '1.2V', 'Latencia CAS': 'C17', 'Refrigeración pasiva': 'No'}","The Samsung M386A8K40BM1-CRC4Q is a 64 GB DDR4 memory module designed in a DIMM configuration. With a speed of 2400 MHz, it operates at a voltage of 1.2V, making it efficient for both power consumption and performance. The RAM features a CAS latency of C17, which indicates a reasonable response time for data retrieval, complemented by a first word latency of 14.17 ns.",https://m.media-amazon.com/images/I/61ZwFwQJ4CL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '364.19 $.'}}"
https://pc-builds.com/es/parts/memory/YcdxW1/crucial-ct2k8g4dfs832a-16-gb-2x-8gb-3200mhz-ddr4-c22,Crucial CT2K8G4DFS832A 16 GB (2x 8GB)  3200MHz DDR4 C22,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 8 GB', 'Velocidad': '3200 MHz DDR4', 'Voltaje': '1.2V', 'Latencia CAS': 'C22', 'Refrigeración pasiva': 'No'}","The Crucial CT2K8G4DFS832A is a dual-channel memory kit that comprises two 8 GB DIMM modules, totaling 16 GB of memory. This configuration allows for efficient data handling in multitasking environments, enhancing overall system performance. Operating at a speed of 3200 MHz, this DDR4 memory is designed to meet the demands of modern applications and gaming, while its standard operating voltage of 1.2V contributes to lower power consumption.",https://m.media-amazon.com/images/I/41DlHh3oxDL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '49.89 $.'}}"
https://pc-builds.com/es/parts/memory/wtw3ib/kingston-kvr16le11s8-4i-4-gb-1x-4gb-1600mhz-ddr3-c11,Kingston KVR16LE11S8/4I 4 GB (1x 4GB)  1600MHz DDR3 C11,"{'Tipo de memoria': 'DIMM', 'Configuración': '1x 4 GB', 'Velocidad': '1600 MHz DDR3', 'Voltaje': '1.35V', 'Latencia CAS': 'C11', 'Refrigeración pasiva': 'No'}","The Kingston KVR16LE11S8/4I is a DIMM memory module designed for efficient performance, offering a configuration of 1x 4 GB. Operating at a speed of 1600 MHz DDR3, this module provides adequate bandwidth for various computing tasks while maintaining a low operational voltage of 1.35V, which contributes to reduced power consumption and heat generation.",https://m.media-amazon.com/images/I/41qongoYkwL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '83.30 €.'}}"
https://pc-builds.com/es/parts/memory/HQFn5e/g-skill-flare-x5-32-gb-2x-16gb-6400mhz-ddr5-c32,G.Skill Flare X5 32 GB (2x 16GB)  6400MHz DDR5 C32,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 16 GB', 'Velocidad': '6400 MHz DDR5', 'Voltaje': '1.4V', 'Latencia CAS': 'C32', 'Refrigeración pasiva': 'Sí'}","The G.Skill Flare X5 memory module features a Dual Inline Memory Module (DIMM) design with a configuration of 2x 16 GB, offering a total capacity of 32 GB. Operating at a high speed of 6400 MHz DDR5, it provides significant bandwidth, suitable for demanding applications and gaming. The module operates at a voltage of 1.4V, which is typical for DDR5 memory, ensuring optimized power consumption and performance.",https://m.media-amazon.com/images/I/41N5siIrbdL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '254.30 $.'}}"
https://pc-builds.com/es/parts/memory/fyJwHP/g-skill-ripjaws-4-gb-1x-4gb-1600mhz-ddr3-c11,G.Skill Ripjaws 4 GB (1x 4GB)  1600MHz DDR3 C11,"{'Tipo de memoria': 'SODIMM', 'Configuración': '1x 4 GB', 'Velocidad': '1600 MHz DDR3', 'Voltaje': '1.35V', 'Latencia CAS': 'C11', 'Refrigeración pasiva': 'Sí'}","The G.Skill Ripjaws 4 GB (1x 4GB) 1600MHz DDR3 C11 memory module is designed as a SODIMM type, making it suitable for compact systems like laptops and small form-factor PCs. It operates at a speed of 1600 MHz, which is a standard frequency for DDR3 memory, allowing for decent performance without overloading the system. The configuration as a single 4 GB module suggests that it could be an optimal choice for systems that support dual-channel memory configurations or for users requiring a straightforward upgrade path.",https://images.pc-builds.com/images/components/324786475460478dc5f1fb2f04da756d/46f4f160866d0f8d009a8211f5818d36/db4a3516a670071f2fa6fcab81c01996.png,N/A
https://pc-builds.com/es/parts/memory/LJCDkL/patriot-signature-premium-8-gb-2x-4gb-2400mhz-ddr4-c17,Patriot Signature Premium 8 GB (2x 4GB)  2400MHz DDR4 C17,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 4 GB', 'Velocidad': '2400 MHz DDR4', 'Voltaje': '1.2V', 'Latencia CAS': 'C17', 'Refrigeración pasiva': 'Sí'}","The Patriot Signature Premium 8 GB (2x 4GB) 2400MHz DDR4 C17 is a DIMM type memory designed for reliable performance in various computing environments. It features a dual-channel configuration with two 4 GB modules, allowing for enhanced data transfer rates and improved multitasking capabilities. This memory operates at a speed of 2400 MHz, suitable for a wide range of applications, providing a balance between performance and power consumption with a nominal voltage of 1.2V.",https://images.pc-builds.com/images/components/324786475460478dc5f1fb2f04da756d/c921f74ecdea10d96224f75bc8f486f1/db4a3516a670071f2fa6fcab81c01996.png,N/A
https://pc-builds.com/es/parts/memory/fkBGjK/teamgroup-t-force-delta-rgb-32-gb-2x-16gb-3200mhz-ddr4-c16,TEAMGROUP T-Force Delta RGB 32 GB (2x 16GB)  3200MHz DDR4 C16,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 16 GB', 'Velocidad': '3200 MHz DDR4', 'Voltaje': '1.35V', 'Latencia CAS': 'C16', 'Refrigeración pasiva': 'Sí'}","The TEAMGROUP T-Force Delta RGB memory module features a DIMM memory type and is configured as a dual-channel setup with two 16GB sticks, accumulating to a total of 32GB. Operating at a speed of 3200 MHz under DDR4 technology, this memory provides a solid performance suitable for gaming and multitasking. The operating voltage is set at 1.35V, which is typical for high-performance DDR4 modules and contributes to energy efficiency.",https://m.media-amazon.com/images/I/41aVm2opnhL._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '89.99 $.'}}"
https://pc-builds.com/es/parts/memory/pFvDkL/g-skill-ripjaws-s5-48-gb-2x-24gb-5200mhz-ddr5-c40,G.Skill Ripjaws S5 48 GB (2x 24GB)  5200MHz DDR5 C40,"{'Tipo de memoria': 'DIMM', 'Configuración': '2x 24 GB', 'Velocidad': '5200 MHz DDR5', 'Voltaje': '1.1V', 'Latencia CAS': 'C40', 'Refrigeración pasiva': 'Sí'}","The G.Skill Ripjaws S5 is a high-performance memory module utilizing DDR5 technology, featuring a capacity configuration of 48 GB in a dual-channel setup with 2x 24 GB DIMM sticks. Operating at a speed of 5200 MHz, this memory is designed for efficient multitasking and higher data transfer rates, making it suitable for gaming and demanding applications. The module runs at a voltage of 1.1V, contributing to lower power consumption and improved thermal performance, enhanced by its passive cooling feature.",https://m.media-amazon.com/images/I/41ulL9Upr2L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '221.66 $.'}}"
https://pc-builds.com/es/parts/memory/kntWX5/kingston-kcp316sd8-8-8-gb-1x-8gb-1600mhz-ddr3-c11,Kingston KCP316SD8/8 8 GB (1x 8GB)  1600MHz DDR3 C11,"{'Tipo de memoria': 'SODIMM', 'Configuración': '1x 8 GB', 'Velocidad': '1600 MHz DDR3', 'Voltaje': '1.5V', 'Latencia CAS': 'C11', 'Refrigeración pasiva': 'No'}","The Kingston KCP316SD8/8 is an 8 GB SO-DIMM DDR3 memory module, designed for compact devices requiring reliable performance. Operating at a speed of 1600 MHz, it provides a decent bandwidth for multitasking and applications. The module is configured as a single stick of 8 GB, allowing for straightforward installation and upgrade in compatible systems.",https://m.media-amazon.com/images/I/41Nh0RWSY6L._SL500_.jpg,"{'Nuevos': {'Cantidad': 8, 'Precio': '52.87 $.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '20.05 $.'}}"
